833,"@bardicjim @LawyerConcerned @itvnews Shelf life of PPE, cost?? Of stockpiling?? 

If no pandemic, no issue!

Still ICU units in hospitals in the UK with no Coronavirus patients, spare PPE??

Better logistics and communication needed.

Apart from S Korea and Germany, no country prepared."
834,"Wake the HELL up America....

People like Feinstein can't be voted into office.
It needs to be America first, no questions asked.

When it was time to help our own, Feinstein and the Democrats played political games with people's lives.
She needs to be removed, any way possible. https://t.co/BEoWaptQzy"
835,"We all know how this ends, right?  https://t.co/HE0KbFyaXp"
836,"“Tomorrow, @KayBurley interviews Josef Fritzl on how to keep a large family occupied indoors” https://t.co/oGhsNiNnKX"
837,"As I said to @OKnox today on his program, this would be a WTF constitutional moment in any other time. But because we've gotten used to tuning out Trump, we shrug at his public assertion of massive federal power over the states. Apparently, the GOP is no longer the 10A party."
838,"I'm getting very annoyed with journos continually asking about when the lockdown will end. Yes, a valid question, but NOT the one we need answering RIGHT NOW, when 900+ ppl are dying daily. I want to know what the govt is doing protect our  NHS staff by getting them enough PPE"
839,"LMAO you’re both as bad as each other

No one in any of these countries has heard of pelosi LMAO"
840,"Corona, Queens is the most heavily COVID-impacted zip code in America. I can tell you 1st hand that many ppl are too scared to go to the hospital &amp; continue to work bc of Trump’s xenophobic COVID response.

In that uncertainty, street vendors are stepping up and saving lives ⬇️"
841,Control freak Democrat governors threaten and intimidate: Michigan stay-at-home order extension bans travel between residences https://t.co/Q4PFy6L6uN
842,"Today the US passed Italy in the number of deaths caused by #COVIDー19, and leads the world in such deaths. The failure of @realDonaldTrump to take this virus seriously at the early stages when it mattered most has resulted in numerous preventable deaths.

#SaturdayMorning Facts https://t.co/yjiHS2YOpH"
843,"Corona Virus Drama  https://t.co/zUVmH0pp7M via @YouTube
An explanatory short film on how little carelessness during Covid 19 epidemic can generate devastating results  
Directed by Aamir Khan Millizai 
Produced by Health Department Government of Balochistan"
844,"INDIA: ANTICIPATED AS INEVITABLE, India to extend nationwide lockdown for an unspecified period...
https://t.co/rg2SLOACAW"
845,"Lock down's in #Ghana and #India have us on our toes. Click the link below for more detailed updates on the state of coronavirus in the countries we serve. Amidst the pandemic panic, we are putting on our capes and strapping up our boots.

https://t.co/grPiBF41uz"
846,"#VERIFIED

👉@ArvindKejriwal govt REMOVES Markaz column from its daily Corona bulletin. I've been asking for its removal or more elaborate figs. THANKS

👉166 NEW cases in Delhi, TOTAL-1069

👉Samples tested yet-11709

👉Samples in 24 hours-648

👉464 sample results still pending"
847,Why do y’all hate books so much?
848,"‘I’m sorry that people feel that way’ isn’t an apology for the lack of PPE killing front line NHS staff. #ToryBrexit #coronavirus briefing. 
Shameful wordplay from the Home Secretary."
849,"Today the US passed Italy in the number of deaths caused by #COVIDー19, and leads the world in such deaths. The failure of @realDonaldTrump to take this virus seriously at the early stages when it mattered most has resulted in numerous preventable deaths.

#SaturdayMorning Facts"
850,"President Trump: You need to get a handle on testing. NOW.

We fought for free coronavirus testing. And we’re continuing to fight to ensure that Americans are getting tested so we can beat this pandemic and help those affected."
851,"“The other day, I got stopped in the subway and one of the passengers started screaming racial slurs at me. I was dressed in scrubs....”

Scrubs or no scrubs, this is not okay. We must speak out against attacks on Asian Americans and Asian immigrants.
https://t.co/qJ1nfhfBTe"
852,"UNITED KINGDOM: A 24 year old woman has been awarded a six months’ prison for spitting on the face of a health-worker while claiming to have coronavirus.

Retweet if you want India to follow the same course."
853,U.S. Now Has the World’s Deadliest Coronavirus Outbreak – Bloomberg https://t.co/UuYBJ5ncpN
854,"Opt-in? Not for long. Just read @shoshanazuboff’s #SurveillanceCapitalism. This is how privacy dies: not with a bang, not even with a whimper. 
https://t.co/fu2BBxWPaf"
855,There’s something wrong in America when white people are comforted by reports that the overwhelming percentage of people dying of #COVID19 in major cities across the nation are Black and are blaming the victims for being at higher risk.
856,"Telangana chief minister K Chandrashekar Rao said that the lockdown in the state will continue till 30 April.

Follow LIVE Updates on #CoronavirusOutbreak
here: https://t.co/zbo06pQJLS https://t.co/fJRZxqgnfs"
857,"@StillIRiseOrg 2058162626

Uba

I hope I am selected because I am on the course of supporting less privileged in my neighbourhood for easter , I hope I win so I can support more of them this easter during this lockdown period
#StillIRise"
858,"1. It’s virtually impossible to get an accurate coronavirus death rate, which has been my point for nearly a month, and for which NPR, ProPublica, Variety, CNN and the usual leftwing propaganda operations have attacked yours truly."
859,One day as a country will wake up and realise the number one inhibitor of progress are these tenders. https://t.co/eAt1cl6rdF
860,"Urgent Measures from Cooperation to Help #IndigenousPeoples → https://t.co/z4pIbs61pG
With the #COVID19 pandemic, an unpredictable and changing scenario prevails. However, despite the uncertainty, what urgent measures emerge to help indigenous peoples? https://t.co/pullHuVdHx"
861,"Please let corona over May.
Please let corona over May.
Please let corona over May. 
Please let corona over May .
Please let corona over May."
862,"95-year-old Bill Kelly and 104-year-old William Lapschies—two great Oregon veterans—have ""collectively survived World War II, the Great Depression, the Spanish Flu epidemic … and now COVID-19.""

America salutes you! 🇺🇸 https://t.co/D71pLcdsTI"
863,Coronavirus. Anyone can get it. Anyone can spread it. Don’t put your family and friends in danger.
864,"Apart from cutting salaries of MP’s and Ministers , the Central Government can save more than Rs 20,000 cr by scrapping the Central Vista redevelopment project &amp; cutting down on non Covid19 publicity expenses"
865,today i finally got to hug my mom😭she beat covid19
866,"@lewis_goodall Understatement of the week!

It's OUTRAGEOUS that @MattHancock is throwing shade on nurses, having been part of the team that's sent them to the frontline as #coronavirus-fodder, with inadequate, out-of-date &amp; insufficient #PPE.

Talk about lions led by donkeys
#HoldThemToAccount https://t.co/UswkztKHp1"
867,@Splashforcebot give a nurse who working with corona patients on the daily a hook up 🌊👨‍⚕️👨‍⚕️
868,So is this right? The spread of coronavirus is the public's fault for spreading it and the lack of PPE for NHS staff is their fault for using it? None of it is the Government's fault? Really? https://t.co/keWDOBC4MY
869,"BREAKING: Lockdown will last as long as necessary, says Buhari https://t.co/VFYT3bXduQ via @thecableng 

#TheLockDown

#COVIDー19 https://t.co/QcDN3i4kLn"
870,"#ThankYouCoronaWarriors
Showing us light at the end of the tunnel are our Corona Warriors. Join the movement of thanking our warriors by registering on https://t.co/RierKkY3xF
via NaMo App"
871,"A 45-year-old man tested positive for novel coronavirus in Bihar's Nawada district on Saturday, taking the total number of cases in the state to 61.

Follow LIVE Updates on #CoronavirusOutbreak
here: https://t.co/zbo06pQJLS https://t.co/VTowtzVTlu"
872,Until everybody stays the fuck in their houses and let the practitioners do their thing! iDon tire! 😂😂😂
873,"That’s a bit nerve-wracking, considering I still have #NewYork plates, but have been in #Virginia since August. Consequences of #coronavirus . https://t.co/8xKkMojTuO"
874,"#CORONAVIRUS IN LOUISIANA
20,014 positive cases
806 deaths
Cases now reported in all 64 parishes
https://t.co/cShfwS0wLw"
875,#Stimuluschecks #coronavirus Stimulus Checks Update: IRS Just Announced Checks Payment Status APP | S... https://t.co/TTed419EsA via @YouTube https://t.co/znDBkU8hVG
876,"I realize you are not alone in reporting this, but it’s #FakeNews. In terms of population, the US  is more than FIVE TIMES the size of Italy. So the US death toll is currently less than ONE-FIFTH that of Italy"
877,"39 women had gone to the bank to withdraw Rs. 500 from their Jan Dhan accounts. Madhya Pradesh police arrested them for flouting social distancing norms and were released on a bond of Rs. 10,000.  #LockdownWithoutPlan
https://t.co/FUlwF0wfsy"
878,"normally, I'd be at his place every weekend but this lockdown. ugh. so, im getting my dose of kilig muna from tine and sarawat. 😂 https://t.co/ZlXVOntUkr"
879,@domy_willy is this for you ? 😂😂😂
880,We are watching @Channel4News. The Shadow Chancellor for Helth clearly stated that the FIRST CASE of #COVID19 was in JANUARY of this YEAR; yet nothing Publicly till the end of February. It means there are People who died in the UK in January could very well have died of Covid19.
881,Herd Immunity in Sweden. They should have never followed us.
882,Ths is what this quarantine should look like. Not that u would know but his is how u govern @GovBillLee #COVID19 #coronavirus #tnhealthdept #Tennessee #kygovernor @AndyBeshearKY  https://t.co/RUr83mGGCM
883,"Coronavirus in Belgium

Cases: 28,018

Deaths: 3,346

Recoveries: 5,986"
884,#Amul Topical: Tribute to women working from home and working for home during CoVid lockdown! https://t.co/8IewWqUwQb
885,"Opt-in? Not for long. Just read @shoshanazuboff’s #SurveillanceCapitalism. This is how privacy dies: not with a bang, not even with a whimper. 
https://t.co/fu2BBxWPaf"
886,"Heads up Las Vegans!! This should be awesome!

Las Vegas Airforce Thunderbirds honoring all those front liners fighting the coronavirus. https://t.co/wA5Ko2tfZm"
887,JUST IN: China reports 46 new coronavirus cases
888,"The 75th anniversary of the liberation of the Nazis’ Buchenwald concentration camp has passed more quietly than originally planned, with larger-scale commemorations put on hold because of the coronavirus outbreak. https://t.co/Z5v5stZ6f1"
889,"Furious #NHS nurse chases off mob who were ignoring the #lockdown rules and boozing in the sun!

Well done to this lady👏

#NHSheroes #nurses #NHSThankYou #StayHome #StayHomeSaveLives https://t.co/zOeY3fTye4"
890,@mangwistos @MbalulaFikile Lol no that's not the case. I stay with my husband. Yesterday on my way to work they denied this other lady to take her child to the clinic for her monthly vaccinations. Last week they told a woman to return to her abusive husband till the lockdown is over.
891,"@narendramodi Dear Shree Narendra Modi ji,
Please help us ,me and my spouse are in UAE . My wife is 4 months pregnant and I don't have any paid salary or income to survive in this lockdown. 
 Requesting you to please send us a flight so we can travel to India.
+971582678628"
